prediction_file,target_file,field_name,evaluation_method,scoring_type,tp,fp,fn,tn,expected,actual,expected_context,actual_context
aas0055-0039.xml,aas0055-0039.nxml,first_body_section_paragraphs,levenshtein,list,0,1,0,0,,"Treplacement therapy (CRRT) will require phos HE majority of patients on continuous renal phate supplementation shortly after CRRT initiation.1 One reason is that critically ill patients present several conditions predisposing hypophosphatemia such as sepsis, alcohol withdrawal, malnutrition, catecholamines, intravenous glucose infusion, hyperventilation, diuretics and rhabdomyolysis.2?4 Another reason is the CRRT technique that achieves high clearance of small solutes, such as phosphate.5?9 In addition, low serum phosphate levels may also occur in the setting of extracellular to intracellular shifts that occur with respiratory alkalosis, high blood concentrations of stress horResults: Standard medical treatment resulted in hypophosphatemia in 11 of 14 of the patients (group 1) compared with five of 14 in the patients receiving phosphate solution as the dialysate solution and Hemosol B0 as the replacement solution (group 2). Patients treated with the phosphate-containing dialysis solution (group 3) experienced stable serum phosphate levels throughout the study. Potassium, ionized calcium, magnesium, pH, pCO2 and bicarbonate remained unchanged throughout the study. Conclusion: The new phosphate-containing replacement and dialysis solution reduces the variability of serum phosphate levels during CRRT and eliminates the incidence of hypophosphatemia. mones (i.e., insulin, glucagon, adrenalin, cortisol) and with refeeding syndrome. As phosphate is a constituent of enzymes and intermediate phosphorylated compounds, it plays a key role in cellular metabolism and is essential in several biological processes. Serum phosphate concentration is maintained between 0.81 and 1.45 mmol/l. By convention, hypophosphatemia is often graded as mild (o0.81 mmol/l), moderate (o0.61 mmol/l) and severe (o0.32 mmol/l). Severe hypophosphatemia has been linked to increased mortality in surgical intensive care patients7 and was recently shown to serve as an independent mortality predictor in sepsis.10 Symptoms of hypophosphatemia are usually only seen in patients with moderate or severe hypophosphatemia and include ventilatory muscle weakness, cardiac failure, insulin resistance, hemolysis, impaired platelet and white blood cell function, rhabdomyolysis, and, in rare cases, neurologic disorders.3,11?17 However, all these alternations have been shown to reverse by simply correcting the phosphate levels.3,7,12,13,18?20 Phosphate is supplemented intravenously in symptomatic patients, but phosphate has also been added directly to the dialysate and replacement fluids,1,21,22 with a risk of precipitation with calcium. The development of many electrolyte disturbances in the intensive care unit (ICU) could be prevented by the use of better adapted dialysis fluids. This study evaluated the possibility to achieve and maintain a normal phosphate balance over time in patients on CRRT by using a new phosphatecontaining dialysis fluid and replacement fluid.",None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,1,0,0,0,36,36,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,1,0,0,1,19?44,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,1,0,0,2,17?278,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,1,0,0,4,13?45,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,1,0,0,5,0?35,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,1,0,0,9,13?36,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,1,0,0,7,15?30,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,1,0,0,10,0?13,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,1,0,0,3,15?29,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,1,0,0,11,29?210,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,1,0,0,17,10?20,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,3,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,7,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,12,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,13,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,18,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,20,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,21,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,22,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,23,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,24,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,31,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,21,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,22,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,32,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,33,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,3,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,11,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,24,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,24,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,3,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,11,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,34,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,8,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,exact,partial_ulist,0,0,1,0,35,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,1,0,0,0,36,36,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,1,0,0,1,0?13,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,1,0,0,2,15?29,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,1,0,0,4,19?44,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,1,0,0,5,0?35,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,1,0,0,9,29?210,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,1,0,0,7,17?278,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,1,0,0,10,15?30,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,1,0,0,3,13?45,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,1,0,0,11,13?36,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,1,0,0,17,10?20,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,3,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,7,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,12,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,13,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,18,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,20,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,21,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,22,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,23,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,24,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,31,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,21,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,22,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,32,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,33,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,3,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,11,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,24,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,24,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,3,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,11,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,34,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,8,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_reference_citation_text,levenshtein,partial_ulist,0,0,1,0,35,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Table 1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Table 1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Table 2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Table 3,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Tables 2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,3,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Fig. 1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Fig. 1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Table 5,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Fig. 2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Fig. 2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Table 4,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Table 5,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,exact,partial_ulist,0,0,1,0,Table 4,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Table 1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Table 1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Table 2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Table 3,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Tables 2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,3,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Fig. 1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Fig. 1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Table 5,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Fig. 2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Fig. 2,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Table 4,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Table 5,,None,None
aas0055-0039.xml,aas0055-0039.nxml,body_asset_citation_text,levenshtein,partial_ulist,0,0,1,0,Table 4,,None,None
aas0055-0039.xml,aas0055-0039.nxml,tables,exact,partial_table,0,0,1,0,dummy,,None,None
aas0055-0039.xml,aas0055-0039.nxml,tables,exact,partial_table,0,0,1,0,dummy,,None,None
aas0055-0039.xml,aas0055-0039.nxml,tables,exact,partial_table,0,0,1,0,dummy,,None,None
aas0055-0039.xml,aas0055-0039.nxml,tables,exact,partial_table,0,0,1,0,dummy,,None,None
aas0055-0039.xml,aas0055-0039.nxml,tables,exact,partial_table,0,0,1,0,dummy,,None,None
aas0055-0039.xml,aas0055-0039.nxml,tables,levenshtein,partial_table,0,0,1,0,dummy,,None,None
aas0055-0039.xml,aas0055-0039.nxml,tables,levenshtein,partial_table,0,0,1,0,dummy,,None,None
aas0055-0039.xml,aas0055-0039.nxml,tables,levenshtein,partial_table,0,0,1,0,dummy,,None,None
aas0055-0039.xml,aas0055-0039.nxml,tables,levenshtein,partial_table,0,0,1,0,dummy,,None,None
aas0055-0039.xml,aas0055-0039.nxml,tables,levenshtein,partial_table,0,0,1,0,dummy,,None,None
aas0055-0039.xml,aas0055-0039.nxml,table_strings,exact,partial_list,0,0,1,0,Hemosol B0 (mmol/l) Phosphate containingdialysis solution (mmol/l) Bicarbonate 32 30 Lactate 3 0 Calcium 1.75 1.25 Magnesium 0.5 0.6 Potassium 0 4 Sodium 140 140 Phosphate 0 1.2 Chloride 109.5 115.9,,None,None
aas0055-0039.xml,aas0055-0039.nxml,table_strings,exact,partial_list,0,0,1,0,Main diagnoses Group 1 Group 2 Group 3 Septic shock 5 8 7 Pneumonia 2 1 0 Cardiac insufficiency 0 0 3 Cardiac arrest 1 0 2 Major intoxication 1 0 1 Rupture of aortic aneurysm 0 0 2 Myocardial infarction 0 0 1 Cardiogenic shock 0 0 1 Sclerosis cholangitis 0 0 1 Unspecified respiratory failure 1 0 0 Obstructing malignant intestinal tumour 1 0 0 Epilepsy 1 0 0 Unspecified muscle disease 0 0 1,,None,None
aas0055-0039.xml,aas0055-0039.nxml,table_strings,exact,partial_list,0,0,1,0,"Group 1 Group 2 Group 3 Demographics* Age (years) 63 (43–86) 68 (37–88) 67 (53–83) Weight (kg) 80 (53–116) 86 (56–124) 79 (41–130) Male sex, n (%) 7 (50) 7 (50) 5 (36) APACHE II* 28.1 (19–44) 26 (13–36) 23.2 (15–29) RIFLE score, points*,† 37 39 39 Delivered CRRT* CRRT treatment duration (h) 82 (17–278) 115 (37–207) 96 (29–210) CRRT treatment mode CVVHDF CVVHDF CVVHDF Effluent flow (ml/kg/h) calculated on active treatment time*,‡ 23.7 (13–45) 21.9 (15–30) 18 (10–20) Proportion of ordered dose delivered* 85.3% 87.5% 91.8% Anticoagulation* None 3 None 2 None 2 Heparine 9 Heparine 11 Heparine 10 Prostacycline 1 Prostacycline 1 Prostacycline 2 Phosphate supplementation§ (mmol/CRRT treatment day) 11 (0–35) 3 (0–13) 0 (0)",,None,None
